# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
OCT1	CIB10637_001593	CIB10637_001593-T1	protein_coding	0	3	4	40	0	0	0	0	0	0	0	19	0	0	0	4	0	0	0	0	0	0	0	0	3	21
OGG1	CIB10637_003997	CIB10637_003997-T1	protein_coding	0	0	0	26	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	15
OLA1	CIB10637_007897	CIB10637_007897-T1	protein_coding	0	4	2	28	0	0	1	0	0	0	0	13	0	0	1	2	0	0	0	1	0	0	0	0	3	14
OLE1	CIB10637_007087	CIB10637_007087-T1	protein_coding	0	0	1	30	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	20
OPI1	CIB10637_005452	CIB10637_005452-T1	protein_coding	0	1	0	28	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	10
OPI3	CIB10637_004996	CIB10637_004996-T1	protein_coding	0	1	0	26	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	6
OPT8	CIB10637_002921	CIB10637_002921-T1	protein_coding	0	3	4	34	0	0	0	0	0	0	0	22	0	0	1	4	0	0	0	1	0	0	0	0	2	12
OPY2	CIB10637_004794	CIB10637_004794-T1	protein_coding	0	2	1	31	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	2	25
ORC1	CIB10637_007974	CIB10637_007974-T1	protein_coding	0	4	3	23	2	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	4	13
ORC2	CIB10637_005889	CIB10637_005889-T1	protein_coding	0	1	1	41	0	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	1	19
ORC3	CIB10637_000559	CIB10637_000559-T1	protein_coding	0	2	4	25	1	0	1	0	0	0	0	6	0	0	1	4	0	0	0	1	0	0	0	0	2	16
ORC3	CIB10637_000559	CIB10637_000559-T2	protein_coding	0	2	2	27	1	0	3	0	0	0	0	6	0	0	1	2	0	0	0	1	0	0	0	0	2	16
ORC4	CIB10637_006917	CIB10637_006917-T1	protein_coding	0	4	1	38	0	0	0	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	4	11
ORM1	CIB10637_008073	CIB10637_008073-T1	protein_coding	0	0	0	56	1	0	7	0	0	0	0	19	0	0	4	0	0	0	0	0	0	0	0	0	0	25
ORT1	CIB10637_000497	CIB10637_000497-T1	protein_coding	0	0	2	40	1	0	6	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	18
OSH3	CIB10637_000731	CIB10637_000731-T1	protein_coding	0	4	3	37	0	1	2	0	0	0	0	15	0	0	1	3	0	0	0	0	0	0	0	0	3	19
OSH6	CIB10637_003815	CIB10637_003815-T1	protein_coding	0	3	1	46	3	1	6	0	0	0	0	16	0	0	1	1	0	0	0	0	0	0	0	0	2	20
OSH6	CIB10637_003815	CIB10637_003815-T2	protein_coding	0	3	1	46	3	1	7	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	2	20
OSM2	CIB10637_007427	CIB10637_007427-T1	protein_coding	0	1	3	42	0	0	0	0	0	0	0	11	0	0	1	3	0	0	0	0	0	0	0	0	1	30
OST1	CIB10637_001665	CIB10637_001665-T1	protein_coding	0	2	3	24	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	2	15
OST2	CIB10637_003949	CIB10637_003949-T1	protein_coding	0	2	2	27	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	25
OST3	CIB10637_004940	CIB10637_004940-T1	protein_coding	0	0	2	150	1	0	0	0	0	0	0	120	0	0	1	2	0	0	0	0	0	0	0	0	0	28
OTU1	CIB10637_000684	CIB10637_000684-T1	protein_coding	0	0	3	20	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	17
OTU2	CIB10637_000736	CIB10637_000736-T1	protein_coding	0	0	0	302	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	187
OXR1	CIB10637_006695	CIB10637_006695-T1	protein_coding	0	2	1	24	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	11
OYE32	CIB10637_001381	CIB10637_001381-T1	protein_coding	0	3	0	42	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	3	23
PAB1	CIB10637_004284	CIB10637_004284-T1	protein_coding	0	3	1	24	0	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	3	10
PAK6	CIB10637_006533	CIB10637_006533-T1	protein_coding	0	10	5	292	5	3	12	0	0	0	0	25	0	0	3	5	0	0	0	1	0	0	0	0	6	248
PAK6	CIB10637_006533	CIB10637_006533-T2	protein_coding	0	15	4	285	5	0	3	0	0	0	0	25	0	0	5	4	0	0	0	1	0	0	0	0	14	248
PAK6	CIB10637_006533	CIB10637_006533-T3	protein_coding	0	13	4	288	5	1	6	0	0	0	0	25	0	0	5	4	0	0	0	1	0	0	0	0	11	248
PAM16	CIB10637_003735	CIB10637_003735-T1	protein_coding	0	0	0	36	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	25
PAM17	CIB10637_007621	CIB10637_007621-T1	protein_coding	0	0	2	38	0	0	0	0	0	0	0	29	0	0	0	2	0	0	0	0	0	0	0	0	0	9
PAM18	CIB10637_000767	CIB10637_000767-T1	protein_coding	0	2	0	31	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	18
PAN1	CIB10637_006509	CIB10637_006509-T1	protein_coding	0	1	9	72	10	0	1	0	0	1	0	9	0	0	0	8	0	0	0	0	0	0	0	0	1	52
PAN2	CIB10637_001448	CIB10637_001448-T1	protein_coding	0	9	2	43	0	1	3	0	0	0	0	16	0	0	1	2	0	0	0	0	0	0	0	0	8	23
PAN3	CIB10637_002691	CIB10637_002691-T1	protein_coding	0	2	1	28	1	1	2	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	1	15
PAN3	CIB10637_002691	CIB10637_002691-T2	protein_coding	0	2	1	28	1	1	2	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	1	15
PAN5	CIB10637_002191	CIB10637_002191-T1	protein_coding	0	15	8	129	0	0	0	0	0	0	0	60	0	0	0	8	0	0	0	0	0	0	0	0	15	69
PAP1	CIB10637_002755	CIB10637_002755-T1	protein_coding	0	0	0	36	1	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	20
PAT1	CIB10637_001919	CIB10637_001919-T1	protein_coding	0	3	3	42	0	0	0	0	0	0	0	25	0	0	1	3	0	0	0	0	0	0	0	0	3	16
PBN1	CIB10637_006087	CIB10637_006087-T1	protein_coding	0	2	3	35	0	0	0	0	0	0	0	17	0	0	0	3	0	0	0	0	0	0	0	0	2	18
PBP1	CIB10637_005064	CIB10637_005064-T1	protein_coding	0	3	6	59	0	0	0	0	0	0	0	28	0	0	4	6	0	0	0	0	0	0	0	0	3	27
PBP2	CIB10637_001614	CIB10637_001614-T1	protein_coding	0	0	1	43	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	0	22
PBY1	CIB10637_003067	CIB10637_003067-T1	protein_coding	0	2	1	22	3	0	1	0	0	0	0	12	0	0	1	1	0	0	0	0	0	0	0	0	2	5
PCD1	CIB10637_006611	CIB10637_006611-T1	protein_coding	0	7	5	87	3	0	9	0	0	0	0	26	0	0	11	5	0	0	0	2	0	0	0	0	5	40
PCF11	CIB10637_000301	CIB10637_000301-T1	protein_coding	0	2	1	50	0	0	0	0	0	0	0	16	0	0	2	1	0	0	0	0	0	0	0	0	2	32
PCK1	CIB10637_001426	CIB10637_001426-T1	protein_coding	0	0	0	54	4	0	4	0	0	0	0	25	0	0	9	0	0	0	0	0	0	0	0	0	0	12
PCK1	CIB10637_001426	CIB10637_001426-T2	protein_coding	0	0	0	54	4	0	4	0	0	0	0	25	0	0	9	0	0	0	0	0	0	0	0	0	0	12
PCK1	CIB10637_001426	CIB10637_001426-T3	protein_coding	0	0	0	54	4	0	4	0	0	0	0	25	0	0	9	0	0	0	0	0	0	0	0	0	0	12
PCL1	CIB10637_004246	CIB10637_004246-T1	protein_coding	0	1	1	24	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	1	9
PCL5	CIB10637_006176	CIB10637_006176-T1	protein_coding	0	2	2	57	0	0	0	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	2	31
PCL7	CIB10637_006543	CIB10637_006543-T1	protein_coding	0	3	6	119	0	0	0	0	0	0	0	86	0	0	0	6	0	0	0	0	0	0	0	0	3	33
PCM1	CIB10637_003031	CIB10637_003031-T1	protein_coding	0	1	0	14	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	2
PCM1	CIB10637_003031	CIB10637_003031-T2	protein_coding	0	1	0	14	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	2
PCT1	CIB10637_005024	CIB10637_005024-T1	protein_coding	0	1	1	32	0	0	0	0	0	0	0	11	0	0	4	1	0	0	0	0	0	0	0	0	1	17
PDA1	CIB10637_000369	CIB10637_000369-T1	protein_coding	0	2	0	46	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	2	36
PDB1	CIB10637_007227	CIB10637_007227-T1	protein_coding	0	1	0	19	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	1	10
PDE1	CIB10637_002808	CIB10637_002808-T1	protein_coding	0	0	0	24	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	14
PDE2	CIB10637_004158	CIB10637_004158-T1	protein_coding	0	3	2	48	9	0	6	0	0	0	0	21	0	0	2	2	0	0	0	0	0	0	0	0	3	10
PDH1	CIB10637_007773	CIB10637_007773-T1	protein_coding	0	4	2	68	7	0	0	0	0	0	0	50	0	0	1	2	0	0	0	1	0	0	0	0	3	10
PDI1	CIB10637_004950	CIB10637_004950-T1	protein_coding	0	0	0	36	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	2
PDK2	CIB10637_004585	CIB10637_004585-T1	protein_coding	0	1	0	86	1	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	1	23
PDR16	CIB10637_008234	CIB10637_008234-T1	protein_coding	0	1	2	41	0	0	0	0	0	0	0	20	0	0	0	2	0	0	0	0	0	0	0	0	1	21
PDR6	CIB10637_005900	CIB10637_005900-T1	protein_coding	0	4	1	47	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	1	0	0	0	0	4	26
PDS5	CIB10637_008395	CIB10637_008395-T1	protein_coding	0	6	7	105	3	0	0	0	0	0	0	70	0	0	0	7	0	0	0	0	0	0	0	0	6	32
PDX1	CIB10637_006622	CIB10637_006622-T1	protein_coding	0	1	4	58	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0	1	38
PDX3	CIB10637_001937	CIB10637_001937-T1	protein_coding	0	3	3	29	0	0	0	0	0	0	0	18	0	0	1	3	0	0	0	0	0	0	0	0	3	10
PEP3_1	CIB10637_002300	CIB10637_002300-T1	protein_coding	0	2	2	52	0	0	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	2	28
PEP3_2	CIB10637_006055	CIB10637_006055-T1	protein_coding	0	5	3	56	5	0	0	0	0	0	0	34	0	0	1	3	0	0	0	0	0	0	0	0	5	16
PEP7	CIB10637_002476	CIB10637_002476-T1	protein_coding	0	3	2	16	1	0	0	0	0	0	0	5	0	0	1	2	0	0	0	1	0	0	0	0	2	10
PEP7	CIB10637_002476	CIB10637_002476-T2	protein_coding	0	2	2	18	1	1	2	0	0	0	0	5	0	0	1	2	0	0	0	1	0	0	0	0	0	10
PET8	CIB10637_008166	CIB10637_008166-T1	protein_coding	0	0	2	27	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	12
PET9	CIB10637_003372	CIB10637_003372-T1	protein_coding	0	0	0	30	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	0	0	0	11
PEX1	CIB10637_006559	CIB10637_006559-T1	protein_coding	0	4	4	30	1	0	1	1	0	0	0	16	0	0	2	3	0	0	0	1	0	0	0	0	3	11
PEX10	CIB10637_006540	CIB10637_006540-T1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	28
PEX11	CIB10637_001422	CIB10637_001422-T1	protein_coding	0	1	2	37	1	0	1	0	0	0	0	7	0	0	1	2	0	0	0	0	0	0	0	0	1	27
PEX13	CIB10637_000637	CIB10637_000637-T1	protein_coding	0	0	1	75	3	0	2	0	0	0	0	29	0	0	0	1	0	0	0	0	0	0	0	0	0	41
PEX14	CIB10637_003061	CIB10637_003061-T1	protein_coding	0	0	2	17	0	0	0	0	0	0	0	10	0	0	1	2	0	0	0	0	0	0	0	0	0	6
PEX19	CIB10637_003251	CIB10637_003251-T1	protein_coding	0	1	1	32	1	0	0	0	0	0	0	22	0	0	3	1	0	0	0	0	0	0	0	0	1	6
PEX2	CIB10637_003925	CIB10637_003925-T1	protein_coding	0	0	1	14	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	9
PEX29	CIB10637_002448	CIB10637_002448-T1	protein_coding	0	2	5	73	19	0	0	0	0	0	0	27	0	0	5	5	0	0	0	0	0	0	0	0	2	22
PEX3	CIB10637_006092	CIB10637_006092-T1	protein_coding	0	4	4	39	0	0	1	0	0	0	0	22	0	0	1	4	0	0	0	0	0	0	0	0	4	15
PEX5	CIB10637_003662	CIB10637_003662-T1	protein_coding	0	0	1	74	2	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	48
PEX6	CIB10637_000465	CIB10637_000465-T1	protein_coding	0	5	1	29	1	0	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	5	14
PEX7	CIB10637_002849	CIB10637_002849-T1	protein_coding	0	1	0	38	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	12
PFA3	CIB10637_008443	CIB10637_008443-T1	protein_coding	0	4	2	78	1	0	7	0	0	0	0	40	0	0	0	2	0	0	0	0	0	0	0	0	4	30
PFA4	CIB10637_007444	CIB10637_007444-T1	protein_coding	0	1	5	57	3	0	0	0	0	0	0	24	0	0	0	5	0	0	0	0	0	0	0	0	1	30
PFK1	CIB10637_007526	CIB10637_007526-T1	protein_coding	1	2	0	41	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	2	25
PFK26	CIB10637_000342	CIB10637_000342-T1	protein_coding	0	1	7	32	3	0	2	1	1	1	0	8	0	0	4	4	0	0	0	0	0	0	0	0	1	15
PFK26	CIB10637_000342	CIB10637_000342-T2	protein_coding	0	1	3	36	3	0	1	0	0	0	0	8	0	0	2	3	0	0	0	0	0	0	0	0	1	22
PFK26	CIB10637_000342	CIB10637_000342-T3	protein_coding	0	1	3	36	3	0	1	0	0	0	0	8	0	0	2	3	0	0	0	0	0	0	0	0	1	22
PFS2	CIB10637_001802	CIB10637_001802-T1	protein_coding	0	1	3	30	0	0	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	0	1	12
PFY1	CIB10637_007546	CIB10637_007546-T1	protein_coding	0	3	1	43	0	0	0	0	0	0	0	16	0	0	5	1	0	0	0	2	0	0	0	0	1	24
PGI1	CIB10637_006813	CIB10637_006813-T1	protein_coding	0	0	2	35	0	0	0	0	0	0	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	18
PGK1	CIB10637_007944	CIB10637_007944-T1	protein_coding	0	2	2	37	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	2	23
PGM2	CIB10637_003123	CIB10637_003123-T1	protein_coding	0	0	2	21	0	0	0	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	8
PGS1	CIB10637_006063	CIB10637_006063-T1	protein_coding	0	1	0	24	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	10
PGS1	CIB10637_006063	CIB10637_006063-T2	protein_coding	0	1	0	23	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	9
PHA2	CIB10637_005726	CIB10637_005726-T1	protein_coding	0	0	2	41	0	0	0	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	17
PHB1	CIB10637_006283	CIB10637_006283-T1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	20
PHB2	CIB10637_001658	CIB10637_001658-T1	protein_coding	0	1	0	31	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	15
PHM7	CIB10637_001949	CIB10637_001949-T1	protein_coding	0	5	5	94	2	0	0	0	0	0	0	35	0	0	1	5	0	0	0	0	0	0	0	0	5	56
PHO13	CIB10637_006626	CIB10637_006626-T1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	0	0	0	0	0	0	21
PHO5	CIB10637_002274	CIB10637_002274-T1	protein_coding	0	5	0	31	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	1	0	0	0	0	4	18
PHO8	CIB10637_003897	CIB10637_003897-T1	protein_coding	0	0	1	31	0	0	0	0	0	0	0	24	0	0	2	1	0	0	0	0	0	0	0	0	0	5
PHO80	CIB10637_000359	CIB10637_000359-T1	protein_coding	0	1	2	41	0	0	0	0	1	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	1	19
PHO81	CIB10637_003624	CIB10637_003624-T1	protein_coding	0	4	5	53	0	0	0	0	0	0	0	15	0	0	5	5	0	0	0	0	0	0	0	0	4	33
PHO85_1	CIB10637_004037	CIB10637_004037-T1	protein_coding	0	1	0	25	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	7
PHO85_2	CIB10637_008230	CIB10637_008230-T1	protein_coding	0	3	0	34	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	3	16
PHO88	CIB10637_005692	CIB10637_005692-T1	protein_coding	0	1	0	51	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	32
PHO91	CIB10637_004273	CIB10637_004273-T1	protein_coding	0	3	0	30	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3	19
PIB2	CIB10637_002562	CIB10637_002562-T1	protein_coding	0	3	0	54	7	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1	2	18
PIC2	CIB10637_006666	CIB10637_006666-T1	protein_coding	0	0	1	45	0	0	0	0	0	0	0	27	0	0	2	1	0	0	0	0	0	0	0	0	0	16
PIF1_1	CIB10637_008333	CIB10637_008333-T1	protein_coding	0	2	4	22	0	0	0	0	0	0	0	12	0	0	1	4	0	0	0	1	0	0	0	0	1	10
PIF1_2	CIB10637_008638	CIB10637_008638-T1	protein_coding	1	3	2	23	0	0	0	0	0	0	0	12	1	0	0	2	0	0	0	0	0	0	0	0	3	11
PIM1	CIB10637_007078	CIB10637_007078-T1	protein_coding	0	8	6	54	7	1	3	0	0	0	0	22	0	0	0	6	0	0	0	0	0	0	0	0	7	22
PIN3	CIB10637_006673	CIB10637_006673-T1	protein_coding	0	1	0	47	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	1	30
PIN4	CIB10637_005696	CIB10637_005696-T1	protein_coding	0	4	1	61	0	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	0	4	30
PKA4	CIB10637_005352	CIB10637_005352-T1	protein_coding	0	0	0	53	2	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	17
PKC1_1	CIB10637_001482	CIB10637_001482-T1	protein_coding	0	1	0	45	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	30
PKC1_2	CIB10637_008178	CIB10637_008178-T1	protein_coding	0	4	1	57	0	0	0	0	0	0	0	32	0	0	2	1	0	0	0	0	0	0	0	0	4	23
PKH1	CIB10637_002948	CIB10637_002948-T1	protein_coding	0	1	1	48	4	0	1	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	1	16
PKH1	CIB10637_002948	CIB10637_002948-T2	protein_coding	0	3	1	53	4	2	9	0	0	0	0	27	0	0	1	1	0	0	0	0	0	0	0	0	1	12
PKP2	CIB10637_005572	CIB10637_005572-T1	protein_coding	0	3	1	55	0	0	0	0	0	0	0	30	0	0	1	1	0	0	0	0	0	0	0	0	3	24
PKR1	CIB10637_001635	CIB10637_001635-T1	protein_coding	0	0	0	55	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	43
PLB1	CIB10637_007152	CIB10637_007152-T1	protein_coding	0	3	0	50	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	33
PLP2	CIB10637_000914	CIB10637_000914-T1	protein_coding	0	0	1	31	1	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	11
PMA1	CIB10637_005797	CIB10637_005797-T1	protein_coding	0	2	0	62	0	0	0	0	0	0	0	28	0	0	3	0	0	0	0	1	0	0	0	0	1	32
PMC1_1	CIB10637_003225	CIB10637_003225-T1	protein_coding	0	8	3	54	5	0	3	0	0	0	0	24	0	0	0	3	0	0	0	0	0	0	0	0	8	22
PMC1_1	CIB10637_003225	CIB10637_003225-T2	protein_coding	0	9	3	57	5	0	12	0	0	0	0	24	0	0	0	3	0	0	0	0	0	0	0	0	9	16
PMC1_3	CIB10637_005220	CIB10637_005220-T1	protein_coding	0	4	3	51	2	0	5	0	0	0	0	18	0	0	3	3	0	0	0	0	0	0	0	0	4	23
PMI1	CIB10637_006166	CIB10637_006166-T1	protein_coding	0	0	2	65	0	0	1	0	0	0	0	52	0	0	0	2	0	0	0	0	0	0	0	0	0	12
PMM1	CIB10637_004900	CIB10637_004900-T1	protein_coding	0	3	0	107	0	0	0	0	0	0	0	37	0	0	6	0	0	0	0	0	0	0	0	0	3	64
PMR1	CIB10637_001678	CIB10637_001678-T1	protein_coding	0	6	0	91	5	0	2	0	0	0	0	60	0	0	5	0	0	0	0	0	0	0	0	0	6	19
PMS1	CIB10637_004333	CIB10637_004333-T1	protein_coding	0	0	0	10	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3
PMT1	CIB10637_002184	CIB10637_002184-T1	protein_coding	0	0	2	24	0	0	0	0	0	0	0	9	0	0	1	2	0	0	0	0	0	0	0	0	0	14
PMT2	CIB10637_000274	CIB10637_000274-T1	protein_coding	0	3	3	48	4	0	1	0	0	0	0	27	0	0	3	3	0	0	0	0	0	0	0	0	3	13
PMT4	CIB10637_000605	CIB10637_000605-T1	protein_coding	0	0	2	36	0	0	0	0	0	0	0	16	0	0	0	2	0	0	0	1	0	0	0	0	0	20
PMU1	CIB10637_004774	CIB10637_004774-T1	protein_coding	0	3	4	32	0	0	0	0	0	0	0	14	0	0	1	4	0	0	0	0	0	0	0	0	3	17
PNC1	CIB10637_003817	CIB10637_003817-T1	protein_coding	0	0	1	34	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	16
PNO1	CIB10637_004921	CIB10637_004921-T1	protein_coding	0	2	3	35	1	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	2	19
PNP1	CIB10637_000264	CIB10637_000264-T1	protein_coding	0	0	0	29	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	13
POA1	CIB10637_002599	CIB10637_002599-T1	protein_coding	0	0	1	31	0	0	0	0	0	0	0	21	0	0	1	1	0	0	0	0	0	0	0	0	0	9
POB3	CIB10637_003981	CIB10637_003981-T1	protein_coding	0	2	2	25	0	0	0	0	0	0	0	17	0	0	3	2	0	0	0	2	0	0	0	0	0	7
POB3	CIB10637_003981	CIB10637_003981-T2	protein_coding	1	1	2	25	0	0	0	0	0	0	0	17	1	0	1	2	0	0	0	0	0	0	0	0	1	7
POL1	CIB10637_006851	CIB10637_006851-T1	protein_coding	0	3	6	30	0	0	0	0	0	0	0	17	0	0	0	6	0	0	0	0	0	0	0	0	3	13
POL12	CIB10637_008235	CIB10637_008235-T1	protein_coding	0	3	2	49	0	0	0	0	0	0	0	26	0	0	0	2	0	0	0	0	0	0	0	0	3	23
POL2	CIB10637_000839	CIB10637_000839-T1	protein_coding	0	8	3	34	4	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	8	19
POL3	CIB10637_008427	CIB10637_008427-T1	protein_coding	0	8	0	102	4	0	0	0	0	0	0	57	0	0	1	0	0	0	0	1	0	0	0	0	7	41
POL30	CIB10637_004195	CIB10637_004195-T1	protein_coding	0	0	0	45	0	0	0	0	0	0	0	21	0	0	3	0	0	0	0	0	0	0	0	0	0	21
POL5	CIB10637_001544	CIB10637_001544-T1	protein_coding	0	1	4	52	0	0	1	0	0	0	0	30	0	0	1	4	0	0	0	0	0	0	0	0	1	20
POM1	CIB10637_002449	CIB10637_002449-T1	protein_coding	0	4	4	58	0	0	0	0	0	0	0	19	0	0	1	4	0	0	0	1	0	0	0	0	3	39
POM33	CIB10637_004477	CIB10637_004477-T1	protein_coding	0	2	2	216	0	0	0	0	0	0	0	199	0	0	0	2	0	0	0	0	0	0	0	0	2	17
POP1	CIB10637_006207	CIB10637_006207-T1	protein_coding	0	5	4	45	0	0	1	0	0	1	0	21	0	0	3	3	0	0	0	1	0	0	0	0	4	21
POP2	CIB10637_005973	CIB10637_005973-T1	protein_coding	0	1	0	35	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	17
POP3	CIB10637_001806	CIB10637_001806-T1	protein_coding	1	2	0	35	4	0	0	0	0	0	0	18	0	0	1	0	0	0	0	1	0	1	0	0	1	13
POP5	CIB10637_006364	CIB10637_006364-T1	protein_coding	0	1	1	45	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	1	30
POR1	CIB10637_003530	CIB10637_003530-T1	protein_coding	0	1	0	69	5	0	0	0	0	0	0	34	0	0	2	0	0	0	0	1	0	0	0	0	0	29
POS5	CIB10637_005857	CIB10637_005857-T1	protein_coding	0	1	1	32	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	1	15
POT1	CIB10637_001182	CIB10637_001182-T1	protein_coding	0	2	0	57	0	0	0	0	0	0	0	34	0	0	4	0	0	0	0	0	0	0	0	0	2	19
PPE1	CIB10637_004082	CIB10637_004082-T1	protein_coding	0	2	0	32	0	0	2	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	2	7
